NO_OF_FRAMES	6248
NO_OF_CAMERAS	9
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-05, 22:05:52.243	27356.83166420
DATA_INCLUDED	6D
BODY_NAMES	drone	hunter
BODY_FILTERS	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	
ROTATION_ORIGIN	Global	Global	
Frame	Time	drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		hunter X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
2568	25.67000	907.73249	-2562.82990	1240.67919	9.48079	15.16731	76.46473	2.23181	0.22589	0.96903	0.09974	-0.93836	0.18895	0.28945	0.26164	-0.15898	0.95198		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2569	25.68000	918.26268	-2565.73140	1243.04181	9.99645	15.88975	76.89947	2.30173	0.21800	0.96996	0.10795	-0.93676	0.17693	0.30196	0.27379	-0.16695	0.94719		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2570	25.69000	928.75060	-2568.33303	1245.47921	10.73304	16.68798	77.24632	2.53559	0.21146	0.97007	0.11935	-0.93425	0.16474	0.31629	0.28716	-0.17839	0.94113		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2571	25.70000	939.15932	-2570.82736	1248.18659	11.63137	17.45477	77.50450	2.74967	0.20640	0.96935	0.13327	-0.93136	0.15288	0.33046	0.29995	-0.19233	0.93436		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2572	25.71000	949.46369	-2573.00515	1250.74614	12.45646	18.29901	77.78128	2.75092	0.20094	0.96867	0.14592	-0.92792	0.14047	0.34529	0.31398	-0.20479	0.92708		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2573	25.72000	959.32861	-2574.82295	1252.77497	12.97852	19.04736	78.09853	2.40814	0.19494	0.96862	0.15417	-0.92493	0.12924	0.35749	0.32635	-0.21229	0.92110		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2574	25.73000	969.01661	-2576.42389	1254.45724	13.33899	19.57385	78.44427	2.14953	0.18874	0.96878	0.16073	-0.92311	0.11919	0.36559	0.33502	-0.21738	0.91679		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2575	25.74000	976.96876	-2576.98278	1254.69050	14.55631	19.77442	78.19482	0.65703	0.19252	0.96482	0.17902	-0.92113	0.11479	0.37195	0.33832	-0.23651	0.91083		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2576	25.75000	985.90347	-2577.93312	1255.60290	15.03773	19.84402	78.44237	0.65232	0.18846	0.96382	0.18851	-0.92155	0.10720	0.37317	0.33946	-0.24405	0.90841		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2577	25.76000	994.72031	-2578.73504	1256.45652	15.25131	19.87179	78.75864	0.98745	0.18333	0.96370	0.19408	-0.92241	0.10038	0.37293	0.33992	-0.24739	0.90733		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2578	25.77000	1003.15983	-2579.20227	1256.97168	15.40028	19.94770	79.08767	1.10873	0.17795	0.96381	0.19849	-0.92301	0.09355	0.37324	0.34116	-0.24963	0.90625		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2579	25.78000	1011.23875	-2579.39114	1257.09920	15.48227	20.19689	79.42374	0.84017	0.17226	0.96426	0.20134	-0.92257	0.08629	0.37606	0.34525	-0.25053	0.90446		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2580	25.79000	1019.25241	-2579.39143	1257.21176	15.35616	20.47278	79.85547	0.98266	0.16501	0.96554	0.20127	-0.92219	0.07867	0.37865	0.34976	-0.24809	0.90339		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2581	25.80000	1027.53869	-2579.56771	1257.21031	15.03483	20.68435	80.48643	1.95886	0.15463	0.96763	0.19946	-0.92267	0.06926	0.37931	0.35322	-0.24269	0.90352		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2582	25.81000	1034.69108	-2578.97295	1256.45853	15.34239	20.73057	80.67134	2.02886	0.15160	0.96679	0.20575	-0.92289	0.06390	0.37973	0.35397	-0.24746	0.90192		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2583	25.82000	1041.68823	-2578.19088	1255.80530	15.54656	20.69897	80.84987	2.35747	0.14876	0.96622	0.21046	-0.92355	0.05968	0.37881	0.35346	-0.25072	0.90123		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2584	25.83000	1048.53747	-2577.29790	1255.04926	15.57983	20.73078	81.06198	2.56163	0.14531	0.96633	0.21234	-0.92390	0.05574	0.37856	0.35398	-0.25119	0.90089		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2585	25.84000	1055.12773	-2576.19909	1254.13837	15.62386	20.89181	81.27309	2.51206	0.14175	0.96647	0.21410	-0.92344	0.05119	0.38031	0.35660	-0.25161	0.89974		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2586	25.85000	1061.60861	-2575.01742	1253.08510	15.83928	21.21997	81.42111	2.36640	0.13906	0.96600	0.21794	-0.92177	0.04582	0.38503	0.36195	-0.25443	0.89680		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2587	25.86000	1067.82755	-2573.78923	1252.05160	16.29120	21.63717	81.47504	2.10985	0.13779	0.96458	0.22495	-0.91927	0.04000	0.39160	0.36873	-0.26075	0.89222		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2588	25.87000	1073.74112	-2572.36603	1250.76262	16.75565	22.07077	81.48615	2.05505	0.13720	0.96303	0.23185	-0.91651	0.03463	0.39851	0.37575	-0.26716	0.88737		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2589	25.88000	1079.45768	-2570.84558	1249.42214	17.12234	22.47939	81.48637	2.12553	0.13680	0.96181	0.23707	-0.91384	0.03015	0.40496	0.38235	-0.27204	0.88306		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2590	25.89000	1085.01078	-2569.28473	1248.03809	17.38517	22.85346	81.48360	2.26007	0.13647	0.96098	0.24061	-0.91134	0.02656	0.41080	0.38838	-0.27534	0.87940		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2591	25.90000	1090.37200	-2567.64811	1246.49761	17.50865	23.25353	81.51727	2.50773	0.13553	0.96076	0.24202	-0.90872	0.02320	0.41677	0.39480	-0.27641	0.87620		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2592	25.91000	1095.49993	-2565.89444	1244.73761	17.77806	23.70239	81.46476	2.35438	0.13590	0.95992	0.24514	-0.90550	0.01995	0.42387	0.40199	-0.27957	0.87192		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2593	25.92000	1100.52825	-2564.09218	1242.76671	18.13129	24.14347	81.37095	2.23446	0.13691	0.95869	0.24935	-0.90219	0.01674	0.43100	0.40902	-0.28397	0.86721		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2594	25.93000	1105.51236	-2562.27369	1240.82843	18.50229	24.59372	81.27035	2.11176	0.13800	0.95737	0.25377	-0.89875	0.01339	0.43826	0.41618	-0.28855	0.86228		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2595	25.94000	1110.27969	-2560.40787	1238.83527	18.75746	25.04775	81.21052	1.97280	0.13843	0.95657	0.25653	-0.89532	0.01015	0.44532	0.42337	-0.29132	0.85784		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2596	25.95000	1115.14998	-2558.62891	1237.04353	18.94359	25.54294	81.18729	2.16646	0.13823	0.95612	0.25832	-0.89161	0.00658	0.45276	0.43119	-0.29291	0.85339		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2597	25.96000	1119.97847	-2556.91512	1235.36178	19.12426	26.04393	81.17587	2.37106	0.13783	0.95569	0.26010	-0.88782	0.00279	0.46018	0.43906	-0.29435	0.84887		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2598	25.97000	1124.72738	-2555.12925	1233.68295	19.43947	26.51044	81.08469	2.39806	0.13868	0.95462	0.26356	-0.88404	-0.00062	0.46741	0.44636	-0.29782	0.84384		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2599	25.98000	1129.42107	-2553.42902	1232.02857	19.83664	26.89988	80.97040	2.29938	0.13996	0.95310	0.26834	-0.88075	-0.00399	0.47357	0.45243	-0.30262	0.83888		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2600	25.99000	1133.87677	-2551.55587	1230.21525	20.19847	27.18674	80.82966	2.16084	0.14176	0.95165	0.27252	-0.87815	-0.00617	0.47834	0.45689	-0.30713	0.83482		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2601	26.00000	1138.38698	-2549.63746	1228.49265	20.55472	27.41369	80.66432	2.07573	0.14400	0.95016	0.27652	-0.87595	-0.00762	0.48235	0.46041	-0.31167	0.83119		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2602	26.01000	1142.80001	-2547.69204	1226.85140	20.78428	27.66434	80.56323	2.11802	0.14522	0.94928	0.27888	-0.87370	-0.00924	0.48638	0.46429	-0.31428	0.82805		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2603	26.02000	1147.17101	-2545.70611	1225.37557	21.06241	27.96214	80.44339	2.33853	0.14664	0.94822	0.28175	-0.87100	-0.01124	0.49115	0.46889	-0.31743	0.82425		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2604	26.03000	1151.61154	-2543.76080	1224.15697	21.36994	28.26254	80.33562	2.43091	0.14786	0.94700	0.28519	-0.86829	-0.01376	0.49587	0.47351	-0.32095	0.82023		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2605	26.04000	1155.93644	-2541.56791	1222.81886	21.75045	28.60262	80.15533	2.32944	0.15011	0.94546	0.28908	-0.86503	-0.01598	0.50146	0.47873	-0.32534	0.81546		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2606	26.05000	1160.04102	-2539.15065	1221.29834	22.06721	28.98919	80.01196	2.15733	0.15171	0.94428	0.29210	-0.86145	-0.01858	0.50750	0.48464	-0.32862	0.81063		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2607	26.06000	1164.07236	-2536.67285	1219.79725	22.15069	29.41442	79.96527	2.08056	0.15178	0.94429	0.29202	-0.85776	-0.02096	0.51362	0.49112	-0.32844	0.80680		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2608	26.07000	1168.06214	-2534.02784	1218.32706	22.11031	29.83379	79.96256	2.09103	0.15119	0.94492	0.29030	-0.85419	-0.02291	0.51945	0.49749	-0.32651	0.80368		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2609	26.08000	1171.95289	-2531.30188	1216.92552	22.05372	30.27771	79.96915	2.26737	0.15042	0.94564	0.28834	-0.85039	-0.02498	0.52556	0.50419	-0.32426	0.80040		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2610	26.09000	1175.67644	-2528.46431	1215.53105	22.08066	30.71257	79.96327	2.38006	0.14984	0.94593	0.28768	-0.84658	-0.02755	0.53154	0.51073	-0.32319	0.79668		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2611	26.10000	1179.28535	-2525.47901	1213.98562	22.13693	31.08833	79.96418	2.40549	0.14923	0.94602	0.28771	-0.84327	-0.03018	0.53664	0.51636	-0.32270	0.79325		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2612	26.11000	1182.59056	-2522.27001	1212.20359	22.17712	31.42174	79.97804	2.27919	0.14851	0.94614	0.28770	-0.84033	-0.03263	0.54109	0.52133	-0.32212	0.79022		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2613	26.12000	1185.60164	-2518.82124	1210.28243	22.16404	31.71971	80.03922	2.04794	0.14714	0.94646	0.28735	-0.83781	-0.03517	0.54483	0.52576	-0.32091	0.78778		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2614	26.13000	1188.53073	-2515.29861	1208.28235	22.04927	32.00378	80.16824	2.09266	0.14480	0.94722	0.28601	-0.83556	-0.03777	0.54810	0.52998	-0.31835	0.78599		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2615	26.14000	1191.25894	-2511.63628	1206.28924	21.95285	32.30996	80.28539	2.22398	0.14261	0.94791	0.28483	-0.83305	-0.04045	0.55172	0.53450	-0.31596	0.78389		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2616	26.15000	1193.93227	-2507.85251	1204.39603	21.92736	32.62955	80.38188	2.38976	0.14071	0.94826	0.28461	-0.83034	-0.04353	0.55556	0.53921	-0.31449	0.78125		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2617	26.16000	1196.43404	-2503.99055	1202.48380	22.02052	32.98106	80.43075	2.35433	0.13945	0.94808	0.28583	-0.82718	-0.04715	0.55996	0.54436	-0.31452	0.77766		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2618	26.17000	1198.72717	-2499.83747	1200.46422	22.09866	33.29512	80.49107	2.21717	0.13808	0.94792	0.28701	-0.82437	-0.05061	0.56378	0.54895	-0.31445	0.77445		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2619	26.18000	1200.89990	-2495.50982	1198.50321	22.03670	33.55782	80.64669	2.02936	0.13543	0.94833	0.28694	-0.82225	-0.05400	0.56656	0.55278	-0.31267	0.77245		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2620	26.19000	1202.85061	-2490.99643	1196.51520	21.83430	33.75648	80.86939	1.91888	0.13193	0.94930	0.28536	-0.82087	-0.05674	0.56829	0.55566	-0.30922	0.77176		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2621	26.20000	1204.78464	-2486.45981	1194.78057	21.46047	33.89594	81.19093	2.04795	0.12712	0.95094	0.28206	-0.82026	-0.05910	0.56893	0.55769	-0.30368	0.77250		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2622	26.21000	1206.57832	-2481.68808	1193.03299	21.01527	34.01078	81.53823	2.23853	0.12198	0.95284	0.27788	-0.81991	-0.06105	0.56923	0.55935	-0.29727	0.77380		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2623	26.22000	1208.31035	-2476.81120	1191.46300	20.62998	34.12900	81.86042	2.30693	0.11720	0.95444	0.27444	-0.81944	-0.06318	0.56968	0.56106	-0.29165	0.77470		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2624	26.23000	1209.86275	-2471.70926	1189.95219	20.18528	34.41136	82.28633	2.41823	0.11073	0.95626	0.27074	-0.81754	-0.06726	0.57194	0.56513	-0.28467	0.77433		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2625	26.24000	1211.34531	-2466.53028	1188.62940	19.85468	34.55856	82.58002	2.20591	0.10635	0.95756	0.26789	-0.81665	-0.06958	0.57292	0.56725	-0.27971	0.77459		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2626	26.25000	1212.72129	-2461.24985	1187.56174	19.49270	34.58009	82.88257	1.99113	0.10201	0.95889	0.26482	-0.81699	-0.07113	0.57225	0.56756	-0.27474	0.77614		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2627	26.26000	1214.11102	-2455.91611	1186.72274	19.00258	34.49583	83.24084	2.02936	0.09700	0.96064	0.26032	-0.81844	-0.07184	0.57008	0.56635	-0.26836	0.77925		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2628	26.27000	1215.53426	-2450.53022	1186.17140	18.44682	34.26689	83.58602	2.19256	0.09232	0.96258	0.25478	-0.82125	-0.07108	0.56612	0.56305	-0.26150	0.78396		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2629	26.28000	1217.00302	-2445.00970	1185.84806	17.85262	33.92252	83.91534	2.41166	0.08796	0.96462	0.24854	-0.82512	-0.06923	0.56070	0.55807	-0.25439	0.78984		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2630	26.29000	1218.40216	-2439.44414	1185.69127	17.21318	33.56829	84.26043	2.44207	0.08333	0.96679	0.24162	-0.82905	-0.06728	0.55511	0.55293	-0.24658	0.79591		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2631	26.30000	1219.74748	-2433.83469	1185.76199	16.56169	33.23458	84.57951	2.38952	0.07901	0.96898	0.23415	-0.83269	-0.06498	0.54991	0.54807	-0.23842	0.80173		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2632	26.31000	1221.11867	-2428.17846	1186.05679	15.92814	32.91802	84.86668	2.15504	0.07511	0.97109	0.22657	-0.83608	-0.06250	0.54503	0.54344	-0.23037	0.80722		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2633	26.32000	1222.61679	-2422.80824	1186.70847	15.26031	32.40103	85.10300	1.93006	0.07208	0.97326	0.21811	-0.84124	-0.05817	0.53753	0.53584	-0.22223	0.81455		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2634	26.33000	1223.92541	-2417.14335	1187.41298	14.51178	32.01152	85.43021	2.00005	0.06756	0.97560	0.20890	-0.84525	-0.05528	0.53151	0.53009	-0.21248	0.82089		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2635	26.34000	1225.14652	-2411.50170	1188.21342	13.73434	31.51039	85.74061	2.27266	0.06332	0.97794	0.19906	-0.85019	-0.05160	0.52394	0.52265	-0.20241	0.82817		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2636	26.35000	1226.23087	-2405.82963	1189.02331	12.96860	30.96311	86.03329	2.30107	0.05932	0.98015	0.18920	-0.85544	-0.04777	0.51569	0.51449	-0.19244	0.83563		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2637	26.36000	1227.23939	-2400.24322	1189.96625	12.30838	30.42853	86.27032	2.25919	0.05609	0.98197	0.18053	-0.86044	-0.04418	0.50764	0.50646	-0.18381	0.84244		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2638	26.37000	1228.15375	-2394.71344	1190.98878	11.75126	29.91044	86.46542	2.06313	0.05344	0.98344	0.17318	-0.86516	-0.04100	0.49982	0.49865	-0.17654	0.84864		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2639	26.38000	1229.03969	-2389.25597	1192.08778	11.24368	29.37330	86.65564	2.01983	0.05084	0.98472	0.16659	-0.86996	-0.03826	0.49164	0.49050	-0.16992	0.85472		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2640	26.39000	1229.95193	-2383.99530	1193.39802	10.77359	28.88408	86.86800	2.02757	0.04784	0.98584	0.16072	-0.87429	-0.03649	0.48403	0.48304	-0.16367	0.86016		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2641	26.40000	1230.78766	-2378.84092	1194.78454	10.36525	28.39910	87.08163	2.17428	0.04479	0.98676	0.15587	-0.87852	-0.03538	0.47640	0.47561	-0.15827	0.86530		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2642	26.41000	1231.53758	-2373.83057	1196.19911	10.03551	27.93731	87.28603	2.24257	0.04183	0.98746	0.15222	-0.88247	-0.03492	0.46907	0.46851	-0.15395	0.86994		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2643	26.42000	1232.31137	-2368.97451	1197.70045	9.81713	27.54179	87.46889	2.24570	0.03916	0.98788	0.15022	-0.88581	-0.03525	0.46271	0.46240	-0.15118	0.87369		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2644	26.43000	1233.15470	-2364.38611	1199.32317	9.73615	27.27567	87.63680	2.17459	0.03665	0.98795	0.15034	-0.88806	-0.03679	0.45826	0.45827	-0.15031	0.87601		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2645	26.44000	1234.05679	-2359.97608	1201.16687	9.74814	27.05958	87.79726	1.98997	0.03423	0.98779	0.15196	-0.88988	-0.03909	0.45453	0.45492	-0.15078	0.87768		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2646	26.45000	1235.12930	-2355.83404	1203.26384	9.84061	26.89688	87.99671	1.96744	0.03118	0.98739	0.15522	-0.89128	-0.04283	0.45143	0.45239	-0.15242	0.87870		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2647	26.46000	1236.26819	-2351.93258	1205.56737	9.88286	26.75580	88.26844	2.01317	0.02698	0.98705	0.15815	-0.89253	-0.04746	0.44849	0.45019	-0.15326	0.87968		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2648	26.47000	1237.39054	-2348.21080	1207.98795	10.01207	26.62333	88.53633	2.10315	0.02283	0.98644	0.16253	-0.89368	-0.05273	0.44560	0.44812	-0.15542	0.88036		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2649	26.48000	1238.71125	-2344.78943	1210.67959	10.16786	26.46920	88.84164	2.16103	0.01810	0.98568	0.16763	-0.89499	-0.05877	0.44220	0.44572	-0.15803	0.88112		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2650	26.49000	1240.20940	-2341.59960	1213.52203	10.37222	26.32072	89.14277	2.09098	0.01341	0.98474	0.17350	-0.89623	-0.06510	0.43879	0.44340	-0.16138	0.88168		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2651	26.50000	1241.66774	-2338.33678	1216.44758	10.58736	26.34674	89.52556	2.12855	0.00742	0.98362	0.18012	-0.89609	-0.07340	0.43775	0.44380	-0.16465	0.88087		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
2652	26.51000	1243.49503	-2335.54177	1219.80938	10.73781	26.23058	89.90560	2.11680	0.00148	0.98262	0.18560	-0.89702	-0.08073	0.43455	0.44198	-0.16713	0.88132		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
