NO_OF_FRAMES	6345
NO_OF_CAMERAS	9
NO_OF_BODIES	2
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-05, 22:12:12.664	27737.25340530
DATA_INCLUDED	6D
BODY_NAMES	drone	hunter
BODY_FILTERS	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	
ROTATION_ORIGIN	Global	Global	
Frame	Time	drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		hunter X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
521	5.20000	1213.79397	-211.30479	1385.08988	-3.14667	11.48111	1.41427	0.55355	0.97969	0.01372	-0.20004	-0.02419	0.99846	-0.04997	0.19904	0.05379	0.97851		-659.42620	-1496.88439	379.90309	-1.69690	0.81495	46.94152	1.38089	0.68268	0.73005	-0.03134	-0.73058	0.68275	-0.00983	0.01422	0.02961	0.99946	
522	5.21000	1213.95674	-212.36253	1386.80211	-3.00393	11.73399	1.54781	0.63436	0.97875	0.01632	-0.20443	-0.02645	0.99855	-0.04690	0.20337	0.05131	0.97776		-660.95225	-1495.80931	379.82349	-1.71226	0.80523	47.04401	1.41880	0.68137	0.73126	-0.03144	-0.73181	0.68144	-0.01008	0.01405	0.02988	0.99945	
523	5.22000	1214.30860	-213.62652	1388.84557	-2.83740	11.87142	1.62434	0.51298	0.97822	0.01813	-0.20678	-0.02774	0.99866	-0.04366	0.20572	0.04844	0.97741		-662.46912	-1494.83292	379.80573	-1.70176	0.85581	47.04800	1.40757	0.68131	0.73130	-0.03191	-0.73184	0.68141	-0.00931	0.01494	0.02969	0.99945	
524	5.23000	1214.45910	-214.72292	1390.65374	-2.63841	12.08071	1.75643	0.59259	0.97739	0.02099	-0.21038	-0.02997	0.99877	-0.03960	0.20929	0.04501	0.97682		-664.05140	-1493.82892	379.87446	-1.69663	0.76511	47.07977	1.42806	0.68092	0.73171	-0.03077	-0.73224	0.68097	-0.01039	0.01335	0.02960	0.99947	
525	5.24000	1214.77048	-215.99779	1392.58023	-2.44804	12.14716	1.81894	0.51899	0.97712	0.02273	-0.21148	-0.03103	0.99887	-0.03602	0.21042	0.04176	0.97672		-665.60343	-1492.70583	379.82753	-1.67631	0.72840	47.15084	1.39286	0.68002	0.73258	-0.03009	-0.73309	0.68005	-0.01058	0.01271	0.02925	0.99949	
526	5.25000	1214.86084	-217.09843	1394.17287	-2.26441	12.31101	1.91502	0.60300	0.97646	0.02497	-0.21425	-0.03265	0.99894	-0.03237	0.21322	0.03860	0.97624		-667.33875	-1491.45392	379.68513	-1.56072	0.90148	47.21142	1.47060	0.67921	0.73330	-0.03067	-0.73377	0.67936	-0.00696	0.01573	0.02723	0.99951	
527	5.26000	1215.00067	-218.32812	1395.86347	-2.06648	12.39833	1.94546	0.62004	0.97612	0.02619	-0.21567	-0.03316	0.99904	-0.02875	0.21471	0.03522	0.97604		-668.69831	-1490.52800	379.55954	-1.55339	0.97883	47.25082	1.58015	0.67869	0.73375	-0.03150	-0.73423	0.67888	-0.00586	0.01708	0.02710	0.99949	
528	5.27000	1215.12537	-219.51617	1397.47805	-1.85370	12.49994	1.94545	0.61874	0.97573	0.02693	-0.21730	-0.03314	0.99914	-0.02499	0.21644	0.03158	0.97579		-670.22970	-1489.30651	379.54073	-1.56476	1.01671	47.20554	1.59485	0.67926	0.73319	-0.03209	-0.73368	0.67947	-0.00554	0.01774	0.02730	0.99947	
529	5.28000	1215.24783	-220.71954	1399.16706	-1.61725	12.58297	1.92479	0.59543	0.97543	0.02743	-0.21859	-0.03278	0.99924	-0.02089	0.21785	0.02754	0.97559		-671.74622	-1488.18532	379.51494	-1.51761	0.99171	47.31618	1.56629	0.67785	0.73454	-0.03120	-0.73500	0.67805	-0.00524	0.01731	0.02648	0.99950	
530	5.29000	1215.42242	-221.94946	1400.94923	-1.39550	12.61514	1.85697	0.51594	0.97535	0.02708	-0.21901	-0.03162	0.99935	-0.01727	0.21840	0.02377	0.97557		-673.25593	-1487.01481	379.49352	-1.45117	1.02331	47.27345	1.58084	0.67839	0.73406	-0.03072	-0.73448	0.67861	-0.00407	0.01786	0.02532	0.99952	
531	5.30000	1215.46230	-223.03672	1402.45331	-1.19675	12.66800	1.83472	0.49457	0.97516	0.02743	-0.21981	-0.03124	0.99942	-0.01386	0.21930	0.02038	0.97544		-674.76912	-1485.93575	379.51402	-1.51002	1.03195	47.38876	1.56603	0.67691	0.73539	-0.03158	-0.73584	0.67713	-0.00459	0.01801	0.02635	0.99949	
532	5.31000	1215.29387	-223.94827	1403.63353	-1.01629	12.70275	1.81861	0.58496	0.97503	0.02783	-0.22031	-0.03096	0.99946	-0.01075	0.21989	0.01730	0.97537		-676.46856	-1484.76408	379.56257	-1.60550	1.12190	47.47672	1.52868	0.67576	0.73634	-0.03388	-0.73686	0.67603	-0.00451	0.01958	0.02801	0.99942	
533	5.32000	1215.24208	-225.00299	1404.86751	-0.86748	12.63567	1.72943	0.54093	0.97534	0.02687	-0.21908	-0.02945	0.99953	-0.00853	0.21875	0.01477	0.97567		-678.15429	-1483.44773	379.54609	-1.58494	1.01515	47.51606	1.58547	0.67528	0.73685	-0.03236	-0.73735	0.67549	-0.00562	0.01772	0.02765	0.99946	
534	5.33000	1215.06357	-225.90114	1406.03570	-0.70749	12.60444	1.65609	0.56554	0.97549	0.02620	-0.21847	-0.02820	0.99958	-0.00604	0.21822	0.01205	0.97583		-679.99622	-1482.20240	379.47638	-1.57426	1.00562	47.56733	1.67469	0.67462	0.73747	-0.03211	-0.73796	0.67482	-0.00559	0.01755	0.02747	0.99947	
535	5.34000	1214.72862	-226.58357	1407.18106	-0.52861	12.67092	1.60403	0.61723	0.97526	0.02597	-0.21951	-0.02731	0.99962	-0.00308	0.21935	0.00900	0.97560		-682.14813	-1480.74051	379.72317	-1.55184	0.72924	47.65379	1.48916	0.67355	0.73858	-0.02859	-0.73903	0.67362	-0.00884	0.01273	0.02708	0.99955	
536	5.35000	1214.53497	-227.35477	1408.70635	-0.35605	12.60720	1.49514	0.53203	0.97556	0.02474	-0.21835	-0.02546	0.99968	-0.00052	0.21827	0.00606	0.97587		-683.97430	-1479.38732	379.65112	-1.54181	0.74931	47.72010	1.42765	0.67270	0.73936	-0.02870	-0.73980	0.67277	-0.00843	0.01308	0.02690	0.99955	
537	5.36000	1214.20478	-228.03105	1410.08343	-0.19346	12.57026	1.40191	0.50721	0.97574	0.02373	-0.21765	-0.02388	0.99971	0.00195	0.21764	0.00330	0.97602		-685.93825	-1478.04476	379.62802	-1.65485	0.71719	47.71180	1.41188	0.67281	0.73922	-0.02978	-0.73971	0.67285	-0.01018	0.01252	0.02888	0.99950	
538	5.37000	1213.80794	-228.50923	1411.25653	-0.05730	12.49003	1.33348	0.51475	0.97607	0.02306	-0.21623	-0.02272	0.99973	0.00403	0.21627	0.00098	0.97633		-687.84546	-1476.64024	379.57847	-1.67522	0.61485	47.70358	1.41704	0.67293	0.73915	-0.02884	-0.73963	0.67291	-0.01174	0.01073	0.02923	0.99952	
539	5.38000	1213.31968	-228.86767	1412.25581	0.05912	12.48424	1.29608	0.57858	0.97611	0.02284	-0.21609	-0.02208	0.99974	0.00592	0.21617	-0.00101	0.97635		-689.70782	-1475.27921	379.62502	-1.70055	0.59120	47.83543	1.41550	0.67123	0.74069	-0.02892	-0.74118	0.67119	-0.01228	0.01032	0.02967	0.99951	
540	5.39000	1213.01222	-229.32709	1413.35225	0.15352	12.37119	1.22009	0.55727	0.97656	0.02187	-0.21414	-0.02080	0.99976	0.00724	0.21424	-0.00262	0.97678		-691.46176	-1474.03929	379.58728	-1.79312	0.72507	47.89667	1.42461	0.67042	0.74131	-0.03170	-0.74188	0.67044	-0.01160	0.01265	0.03129	0.99943	
541	5.40000	1212.68074	-229.69322	1414.37287	0.25991	12.38623	1.17028	0.53809	0.97652	0.02140	-0.21436	-0.01995	0.99976	0.00892	0.21450	-0.00443	0.97671		-693.24031	-1472.74495	379.56879	-1.73226	0.63088	47.95983	1.43531	0.66961	0.74211	-0.02982	-0.74263	0.66959	-0.01207	0.01101	0.03023	0.99948	
542	5.41000	1212.40995	-229.88351	1415.51655	0.42860	12.43068	1.11870	0.48092	0.97637	0.02113	-0.21507	-0.01907	0.99975	0.01168	0.21526	-0.00730	0.97653		-694.87501	-1471.76735	379.60558	-1.79502	0.77455	48.03976	1.38489	0.66855	0.74296	-0.03233	-0.74354	0.66860	-0.01090	0.01352	0.03132	0.99942	
543	5.42000	1212.20732	-229.99970	1416.61811	0.54761	12.46083	1.05979	0.46285	0.97628	0.02056	-0.21555	-0.01806	0.99975	0.01355	0.21577	-0.00933	0.97640		-696.42022	-1470.75913	379.63516	-1.84325	0.77753	48.08250	1.43422	0.66800	0.74343	-0.03300	-0.74404	0.66804	-0.01140	0.01357	0.03216	0.99939	
544	5.43000	1212.08077	-230.03351	1417.66364	0.69703	12.48354	0.98786	0.43550	0.97621	0.01987	-0.21590	-0.01683	0.99973	0.01589	0.21616	-0.01188	0.97629		-698.03226	-1470.03148	379.77625	-1.68469	0.88253	48.24651	1.37905	0.66585	0.74539	-0.03218	-0.74593	0.66598	-0.00809	0.01540	0.02940	0.99945	
545	5.44000	1211.99560	-230.00120	1418.49518	0.82980	12.46540	0.90830	0.43783	0.97630	0.01898	-0.21557	-0.01548	0.99972	0.01790	0.21585	-0.01414	0.97632		-699.54949	-1469.34116	379.78492	-1.66610	0.91447	48.35932	1.39082	0.66437	0.74670	-0.03233	-0.74723	0.66452	-0.00740	0.01596	0.02907	0.99945	
546	5.45000	1211.97248	-229.84963	1419.31409	0.98333	12.44999	0.80392	0.43264	0.97639	0.01773	-0.21529	-0.01370	0.99970	0.02018	0.21559	-0.01676	0.97634		-701.08268	-1468.71048	379.74836	-1.60388	0.82929	48.50559	1.35944	0.66248	0.74846	-0.03055	-0.74894	0.66259	-0.00771	0.01447	0.02799	0.99950	
547	5.46000	1212.01369	-229.63819	1420.15182	1.14280	12.39982	0.69905	0.45146	0.97660	0.01648	-0.21443	-0.01192	0.99967	0.02256	0.21473	-0.01948	0.97648		-702.59735	-1468.05834	379.69244	-1.63128	0.83258	48.59064	1.35773	0.66136	0.74943	-0.03096	-0.74992	0.66148	-0.00794	0.01453	0.02846	0.99949	
548	5.47000	1212.01417	-229.24809	1421.04942	1.30469	12.42752	0.61106	0.49269	0.97651	0.01556	-0.21489	-0.01041	0.99963	0.02506	0.21520	-0.02224	0.97632		-704.15347	-1467.37803	379.64839	-1.68797	0.90714	48.70877	1.35782	0.65980	0.75073	-0.03258	-0.75127	0.65995	-0.00755	0.01583	0.02945	0.99944	
549	5.48000	1212.16721	-228.84801	1421.95560	1.47484	12.34815	0.49096	0.49042	0.97683	0.01407	-0.21355	-0.00837	0.99958	0.02757	0.21385	-0.02514	0.97654		-705.63920	-1466.84254	379.38960	-1.57439	0.88845	48.81761	1.64649	0.65838	0.75205	-0.03088	-0.75253	0.65853	-0.00643	0.01551	0.02747	0.99950	
550	5.49000	1212.38162	-228.38982	1422.72309	1.63446	12.24080	0.38141	0.48462	0.97724	0.01270	-0.21174	-0.00651	0.99953	0.02993	0.21202	-0.02787	0.97687		-707.91774	-1466.50460	379.53824	-1.08868	0.41684	48.84242	1.09405	0.65811	0.75268	-0.01909	-0.75288	0.65812	-0.00703	0.00728	0.01900	0.99979	
551	5.50000	1212.58945	-227.76716	1423.39424	1.73693	12.11789	0.29317	0.48136	0.97770	0.01148	-0.20967	-0.00500	0.99949	0.03138	0.20992	-0.02964	0.97727		-709.56606	-1465.41588	379.44459	-1.22685	0.11089	48.96522	1.10902	0.65652	0.75411	-0.01742	-0.75431	0.65640	-0.01260	0.00194	0.02141	0.99977	
552	5.51000	1212.86786	-227.14962	1423.83250	1.74984	11.94179	0.21449	0.48656	0.97835	0.01006	-0.20671	-0.00366	0.99950	0.03131	0.20692	-0.02987	0.97790		-710.98371	-1464.57951	379.41142	-1.23034	0.06743	49.03813	1.15227	0.65556	0.75496	-0.01699	-0.75515	0.65542	-0.01319	0.00118	0.02147	0.99977	
553	5.52000	1213.33975	-226.51601	1424.44628	1.82941	11.81329	0.13934	0.41781	0.97882	0.00897	-0.20454	-0.00238	0.99947	0.03242	0.20472	-0.03125	0.97832		-712.30428	-1463.67289	379.47129	-1.34810	0.12835	49.08473	1.15991	0.65494	0.75544	-0.01925	-0.75568	0.65480	-0.01372	0.00224	0.02353	0.99972	
554	5.53000	1213.82319	-225.62174	1425.00736	1.84435	11.72600	0.10561	0.44242	0.97913	0.00838	-0.20307	-0.00180	0.99947	0.03256	0.20323	-0.03151	0.97862		-712.70441	-1462.55395	379.35459	-1.54275	0.69909	49.19986	1.46117	0.65337	0.75650	-0.02835	-0.75694	0.65343	-0.00836	0.01220	0.02692	0.99956	
555	5.54000	1214.35204	-224.60600	1425.51351	1.86452	11.72763	0.10983	0.49508	0.97912	0.00853	-0.20309	-0.00188	0.99946	0.03293	0.20326	-0.03186	0.97861		-714.63518	-1461.78604	379.39631	-1.25824	0.16235	49.15167	1.10391	0.65406	0.75622	-0.01846	-0.75644	0.65395	-0.01222	0.00283	0.02196	0.99975	
556	5.55000	1215.17793	-223.68299	1426.16694	1.87838	11.65953	0.06436	0.41004	0.97937	0.00775	-0.20195	-0.00110	0.99945	0.03300	0.20210	-0.03210	0.97884		-715.83286	-1460.81385	379.34049	-1.29331	0.15045	49.19894	1.15224	0.65343	0.75675	-0.01880	-0.75698	0.65331	-0.01276	0.00263	0.02257	0.99974	
557	5.56000	1216.00872	-222.55759	1426.54006	1.87178	11.66508	0.03142	0.40983	0.97935	0.00715	-0.20206	-0.00054	0.99946	0.03277	0.20219	-0.03199	0.97882		-717.08586	-1459.78193	379.39583	-1.30425	0.21600	49.20478	1.15112	0.65335	0.75680	-0.01969	-0.75704	0.65325	-0.01202	0.00377	0.02276	0.99973	
558	5.57000	1216.94473	-221.34328	1426.86706	1.86610	11.66700	0.00267	0.40829	0.97934	0.00663	-0.20211	-0.00005	0.99947	0.03257	0.20222	-0.03189	0.97882		-718.33191	-1458.84591	379.34989	-1.29859	0.23659	49.26307	1.15377	0.65258	0.75746	-0.01987	-0.75771	0.65249	-0.01166	0.00413	0.02266	0.99973	
559	5.58000	1217.86717	-219.92572	1427.04879	1.83413	11.74330	0.02641	0.50498	0.97907	0.00697	-0.20341	-0.00045	0.99948	0.03210	0.20353	-0.03134	0.97857		-719.80533	-1457.83669	379.37493	-1.31626	0.34628	49.30471	1.12370	0.65202	0.75790	-0.02136	-0.75817	0.65197	-0.01040	0.00604	0.02297	0.99972	
560	5.59000	1219.03956	-218.62008	1427.47641	1.78286	11.73955	-0.01459	0.41830	0.97908	0.00608	-0.20337	0.00025	0.99952	0.03106	0.20346	-0.03046	0.97861		-721.32916	-1456.91968	379.41655	-1.33270	0.32582	49.41087	1.11108	0.65062	0.75910	-0.02136	-0.75938	0.65055	-0.01082	0.00569	0.02326	0.99971	
561	5.60000	1220.16419	-217.00147	1427.73383	1.74297	11.85010	0.01458	0.49470	0.97869	0.00650	-0.20525	-0.00025	0.99954	0.03047	0.20535	-0.02977	0.97824		-722.92170	-1455.74978	379.35400	-1.26996	0.16475	49.43108	1.10643	0.65036	0.75940	-0.01871	-0.75962	0.65025	-0.01223	0.00288	0.02216	0.99975	
562	5.61000	1221.54542	-215.51948	1428.05517	1.71941	11.87124	-0.00743	0.41869	0.97861	0.00604	-0.20562	0.00013	0.99955	0.02998	0.20571	-0.02936	0.97817		-724.54697	-1454.79020	379.37345	-1.20483	0.12770	49.51943	1.06961	0.64919	0.76043	-0.01744	-0.76062	0.64908	-0.01196	0.00223	0.02103	0.99978	
563	5.62000	1222.80459	-213.79668	1428.16219	1.70065	12.02477	0.02580	0.48166	0.97806	0.00663	-0.20823	-0.00044	0.99956	0.02977	0.20833	-0.02903	0.97763		-726.11954	-1453.60508	379.28276	-1.37864	0.09628	49.51488	1.13097	0.64925	0.76033	-0.01939	-0.76057	0.64909	-0.01434	0.00168	0.02406	0.99971	
564	5.63000	1224.32365	-212.23767	1428.34695	1.67927	12.05371	0.01170	0.42116	0.97795	0.00632	-0.20873	-0.00020	0.99957	0.02935	0.20883	-0.02866	0.97753		-727.70066	-1452.52872	379.30152	-1.38592	0.11363	49.55751	1.13774	0.64868	0.76080	-0.01969	-0.76106	0.64853	-0.01418	0.00198	0.02419	0.99971	
565	5.64000	1225.66727	-210.32998	1428.32605	1.68097	12.21087	0.04816	0.51669	0.97738	0.00704	-0.21139	-0.00082	0.99956	0.02951	0.21151	-0.02867	0.97696		-729.39003	-1451.62003	379.33530	-1.42925	0.06943	49.84460	1.08400	0.64486	0.76404	-0.01984	-0.76430	0.64469	-0.01516	0.00121	0.02494	0.99969	
566	5.65000	1227.18195	-208.51639	1428.51399	1.71751	12.28752	0.06660	0.52344	0.97709	0.00754	-0.21269	-0.00114	0.99954	0.03022	0.21282	-0.02929	0.97665		-731.10385	-1450.62299	379.26061	-1.46037	0.13252	49.91772	1.04114	0.64389	0.76483	-0.02099	-0.76512	0.64372	-0.01464	0.00231	0.02549	0.99967	
567	5.66000	1228.76821	-206.62254	1428.77393	1.77450	12.39538	0.08301	0.48676	0.97669	0.00810	-0.21451	-0.00142	0.99951	0.03128	0.21466	-0.03024	0.97622		-732.77084	-1449.68317	379.25451	-1.35208	-0.01249	50.05088	1.03819	0.64211	0.76640	-0.01795	-0.76661	0.64192	-0.01532	-0.00022	0.02360	0.99972	
568	5.67000	1230.45130	-204.79079	1429.12734	1.82995	12.44026	0.08701	0.42423	0.97652	0.00840	-0.21526	-0.00148	0.99948	0.03226	0.21542	-0.03118	0.97602		-734.53116	-1448.59883	379.33713	-1.40769	0.03763	50.13499	1.03797	0.64098	0.76731	-0.01928	-0.76756	0.64080	-0.01524	0.00066	0.02457	0.99970	
569	5.68000	1232.03650	-202.72115	1429.35267	1.89812	12.51588	0.13123	0.42972	0.97623	0.00947	-0.21651	-0.00224	0.99943	0.03362	0.21671	-0.03234	0.97570		-736.28300	-1447.45064	379.23192	-1.46093	-0.02229	50.17007	1.05125	0.64051	0.76771	-0.01933	-0.76795	0.64030	-0.01663	-0.00039	0.02550	0.99967	
570	5.69000	1233.62277	-200.69330	1429.46263	1.96641	12.60379	0.15878	0.41264	0.97590	0.01026	-0.21798	-0.00270	0.99939	0.03492	0.21821	-0.03349	0.97533		-737.87300	-1446.64079	379.28097	-1.15288	0.15876	50.30800	1.04329	0.63866	0.76930	-0.01725	-0.76949	0.63857	-0.01072	0.00277	0.02012	0.99979	
571	5.70000	1235.12214	-198.50128	1429.45242	2.04760	12.72711	0.20071	0.50356	0.97542	0.01137	-0.22004	-0.00342	0.99933	0.03650	0.22031	-0.03485	0.97481		-739.98625	-1445.36343	379.24992	-1.40493	-0.09971	50.35978	1.08279	0.63796	0.76986	-0.01777	-0.77006	0.63774	-0.01698	-0.00174	0.02452	0.99970	
572	5.71000	1236.76656	-196.36440	1429.56321	2.11820	12.77289	0.20877	0.50166	0.97525	0.01181	-0.22080	-0.00355	0.99928	0.03777	0.22109	-0.03605	0.97459		-741.27839	-1444.44629	378.98738	-0.96056	0.03160	50.55199	1.27209	0.63538	0.77209	-0.01330	-0.77220	0.63530	-0.01023	0.00055	0.01676	0.99986	
573	5.72000	1238.37743	-194.16037	1429.69729	2.19129	12.84143	0.21140	0.48491	0.97498	0.01219	-0.22195	-0.00360	0.99923	0.03906	0.22225	-0.03728	0.97428		-743.52387	-1442.90442	379.23202	-1.35488	-0.04343	50.50806	1.00412	0.63597	0.77151	-0.01777	-0.77171	0.63578	-0.01562	-0.00076	0.02364	0.99972	
574	5.73000	1240.07975	-192.05719	1429.92855	2.24708	12.84744	0.18221	0.40196	0.97496	0.01190	-0.22206	-0.00310	0.99920	0.03992	0.22236	-0.03823	0.97422		-745.33367	-1441.75237	379.21774	-1.42707	-0.06141	50.58694	1.02485	0.63491	0.77237	-0.01856	-0.77259	0.63469	-0.01664	-0.00107	0.02490	0.99969	
575	5.74000	1241.61776	-189.69798	1429.92967	2.30019	12.92871	0.20881	0.48305	0.97464	0.01262	-0.22341	-0.00355	0.99915	0.04095	0.22374	-0.03912	0.97386		-747.03596	-1440.54515	379.21316	-1.32457	-0.08030	50.64864	1.02692	0.63407	0.77309	-0.01699	-0.77327	0.63388	-0.01574	-0.00140	0.02312	0.99973	
576	5.75000	1243.11662	-187.36687	1429.93190	2.34743	12.97416	0.19257	0.48216	0.97447	0.01255	-0.22418	-0.00328	0.99912	0.04171	0.22451	-0.03991	0.97365		-748.81383	-1439.29838	379.36897	-1.40743	0.12730	50.64417	1.05516	0.63413	0.77295	-0.02040	-0.77322	0.63399	-0.01386	0.00222	0.02456	0.99970	
577	5.76000	1244.65130	-184.99731	1429.97492	2.38788	13.02638	0.17045	0.49082	0.97426	0.01236	-0.22508	-0.00290	0.99910	0.04233	0.22540	-0.04059	0.97342		-750.64636	-1437.85390	379.33271	-1.38199	0.05037	50.70864	1.08767	0.63326	0.77370	-0.01922	-0.77394	0.63310	-0.01459	0.00088	0.02412	0.99971	
578	5.77000	1246.16852	-182.59517	1430.07671	2.38958	13.08206	0.16073	0.49346	0.97404	0.01224	-0.22603	-0.00273	0.99910	0.04233	0.22635	-0.04061	0.97320		-752.49019	-1436.58386	379.35236	-1.36372	0.09583	50.73702	1.03912	0.63288	0.77400	-0.01948	-0.77425	0.63273	-0.01377	0.00167	0.02380	0.99972	
579	5.78000	1247.65272	-180.17967	1430.21540	2.42186	13.14233	0.14226	0.48623	0.97381	0.01209	-0.22706	-0.00242	0.99908	0.04282	0.22737	-0.04115	0.97294		-754.51118	-1435.16618	379.22922	-1.12734	-0.10011	50.79052	1.12097	0.63216	0.77471	-0.01414	-0.77484	0.63201	-0.01379	-0.00175	0.01967	0.99980	
580	5.79000	1249.14143	-177.66035	1430.36483	2.45730	13.19159	0.13660	0.48920	0.97361	0.01217	-0.22790	-0.00232	0.99905	0.04342	0.22821	-0.04174	0.97272		-756.65913	-1433.75513	379.23963	-1.15972	-0.01228	50.87666	1.07450	0.63099	0.77563	-0.01557	-0.77579	0.63086	-0.01294	-0.00021	0.02024	0.99980	
581	5.80000	1250.41171	-174.96407	1430.35703	2.41771	13.21247	0.13814	0.49294	0.97353	0.01205	-0.22826	-0.00235	0.99908	0.04273	0.22856	-0.04107	0.97266		-758.91291	-1432.23589	379.04291	-1.14148	-0.01739	50.94747	1.16946	0.63003	0.77642	-0.01528	-0.77657	0.62990	-0.01279	-0.00030	0.01992	0.99980	
582	5.81000	1252.00996	-172.54068	1430.73196	2.51828	13.30800	0.05942	0.49504	0.97315	0.01115	-0.22992	-0.00101	0.99902	0.04418	0.23019	-0.04276	0.97221		-761.16784	-1430.77284	379.07137	-1.05945	-0.20633	50.99331	1.06023	0.62941	0.77698	-0.01210	-0.77707	0.62925	-0.01444	-0.00360	0.01849	0.99982	
583	5.82000	1253.40755	-169.92217	1430.96835	2.58078	13.38561	0.01711	0.51394	0.97283	0.01072	-0.23126	-0.00029	0.99898	0.04510	0.23150	-0.04380	0.97185		-763.74779	-1429.20408	379.24057	-1.61751	0.24244	51.07384	1.07630	0.62831	0.77757	-0.02462	-0.77795	0.62816	-0.01445	0.00423	0.02823	0.99959	
584	5.83000	1254.85159	-167.29885	1431.36864	2.65607	13.40712	-0.04280	0.43142	0.97275	0.01000	-0.23165	0.00073	0.99893	0.04617	0.23187	-0.04508	0.97170		-765.81841	-1427.69676	379.00623	-0.99761	-0.24944	51.10009	1.06816	0.62796	0.77817	-0.01082	-0.77824	0.62781	-0.01432	-0.00435	0.01741	0.99984	
585	5.84000	1256.13551	-164.42258	1431.76174	2.73083	13.50340	-0.03382	0.48722	0.97236	0.01054	-0.23327	0.00057	0.99887	0.04751	0.23350	-0.04633	0.97125		-768.14377	-1426.24614	378.89287	-0.98182	-0.31377	51.18003	1.12513	0.62687	0.77906	-0.00992	-0.77911	0.62671	-0.01501	-0.00548	0.01713	0.99984	
586	5.85000	1257.47132	-161.58176	1432.34312	2.80083	13.48651	-0.06830	0.48966	0.97242	0.01021	-0.23300	0.00116	0.99882	0.04859	0.23322	-0.04752	0.97126		-770.58518	-1424.69767	378.86375	-0.84012	-0.30180	51.21469	1.13431	0.62640	0.77946	-0.00813	-0.77949	0.62628	-0.01329	-0.00527	0.01466	0.99988	
587	5.86000	1258.67126	-158.60298	1432.91681	2.77418	13.42967	-0.08241	0.52257	0.97265	0.00980	-0.23205	0.00140	0.99884	0.04807	0.23225	-0.04708	0.97152		-772.96153	-1423.21772	378.86004	-0.85497	-0.24439	51.35079	1.09518	0.62454	0.78094	-0.00899	-0.78098	0.62443	-0.01265	-0.00427	0.01492	0.99988	
588	5.87000	1259.95003	-155.66479	1433.66130	2.82098	13.38839	-0.13464	0.50518	0.97282	0.00905	-0.23139	0.00229	0.99881	0.04867	0.23155	-0.04788	0.97164		-775.35335	-1421.80321	378.74700	-0.79840	-0.25059	51.45502	1.13880	0.62312	0.78208	-0.00817	-0.78211	0.62302	-0.01210	-0.00437	0.01393	0.99989	
589	5.88000	1261.01027	-152.53829	1434.29379	2.72950	13.35148	-0.11557	0.52943	0.97297	0.00898	-0.23076	0.00196	0.99889	0.04716	0.23092	-0.04633	0.97187		-777.84806	-1420.11282	378.81841	-0.89224	-0.24921	51.49846	1.15108	0.62253	0.78254	-0.00948	-0.78258	0.62241	-0.01310	-0.00435	0.01557	0.99987	
590	5.89000	1262.06290	-149.35297	1435.12997	2.68357	13.30393	-0.10850	0.44210	0.97316	0.00888	-0.22995	0.00184	0.99892	0.04638	0.23012	-0.04556	0.97210		-780.67232	-1418.57401	379.14501	-1.50412	0.35809	51.46879	1.01932	0.62293	0.78190	-0.02443	-0.78225	0.62285	-0.01146	0.00625	0.02625	0.99964	
591	5.90000	1263.05069	-146.14223	1436.14601	2.56705	13.23181	-0.00394	0.51272	0.97345	0.01018	-0.22866	0.00007	0.99900	0.04477	0.22889	-0.04360	0.97248		-782.96200	-1417.08332	378.89123	-0.92776	-0.09973	51.52841	1.06208	0.62213	0.78283	-0.01159	-0.78292	0.62202	-0.01144	-0.00174	0.01619	0.99987	
592	5.91000	1264.04974	-142.94150	1437.41507	2.50801	13.05907	0.06693	0.45529	0.97414	0.01105	-0.22569	-0.00114	0.99903	0.04402	0.22596	-0.04263	0.97320		-785.18147	-1415.63055	379.06758	-0.79413	0.18033	51.55736	1.06910	0.62173	0.78313	-0.01281	-0.78323	0.62171	-0.00615	0.00315	0.01386	0.99990	
593	5.92000	1264.75461	-139.46069	1438.60248	2.31862	12.82197	0.25354	0.51978	0.97505	0.01340	-0.22156	-0.00431	0.99913	0.04144	0.22192	-0.03945	0.97427		-788.44600	-1413.90672	379.17042	-1.37117	0.38187	51.50323	1.07350	0.62246	0.78232	-0.02288	-0.78263	0.62242	-0.00968	0.00666	0.02393	0.99969	
594	5.93000	1265.57206	-136.02631	1439.95042	2.18207	12.56697	0.39788	0.49348	0.97602	0.01522	-0.21715	-0.00678	0.99919	0.03958	0.21758	-0.03716	0.97533		-791.12952	-1412.32782	379.11718	-1.37493	0.40903	51.56815	1.10816	0.62157	0.78302	-0.02323	-0.78333	0.62154	-0.00932	0.00714	0.02399	0.99969	
